dataset,fastme,mh,gap,time_min,K,lifted_tri,weak_bun,contraction,iterated
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,false,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,false,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,false,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,false,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,false,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,20,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,20,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,20,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,false,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,false,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,5,10,false,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,15,10,false,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,60,10,false,false,false,false
09-M82.txt,0.32700905010645887,0.3265362459198951,0.0014458443471513551,5,20,false,false,false,false
09-M82.txt,0.32700905010645887,0.32626552197444036,0.0022737234085002922,15,20,false,false,false,false
09-M82.txt,0.32700905010645887,0.32626552197444036,0.0022737234085002922,60,20,false,false,false,false
09-M82.txt,0.32700905010645887,0.32641056896376147,0.0018301669097615372,5,30,false,false,false,false
09-M82.txt,0.32700905010645887,0.32639123603275777,0.0018892873866945385,15,30,false,false,false,false
09-M82.txt,0.32700905010645887,0.326350264067516,0.0020145804488542482,60,30,false,false,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,5,5,false,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,15,5,false,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,60,5,false,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,5,5,false,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,15,5,false,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,60,5,false,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,5,5,false,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,15,5,false,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,60,5,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.346002991776755,0.00010564820641013535,5,10,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.345960608688037,0.00012371238244442668,15,10,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3459452611152822,0.0001302537003221764,60,10,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,5,20,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3458457191919555,0.00017267965086441615,15,20,false,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3450867030743026,0.0004961813393199345,60,20,false,true,false,false
04-SeedPlants500.txt,2.345919970918254,2.34625086897285,-0.00014105257583294314,5,30,false,true,false,false
04-SeedPlants500.txt,2.345919970918254,2.34625086897285,-0.00014105257583294314,15,30,false,true,false,false
04-SeedPlants500.txt,2.345919970918254,2.34625086897285,-0.00014105257583294314,60,30,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,10,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,10,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,10,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,20,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,20,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,60,20,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,5,15,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,15,15,false,true,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,60,15,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,10,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,10,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,10,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,20,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,20,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,20,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,30,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,30,false,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,30,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,10,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,10,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,10,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,false,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,20,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,20,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,20,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,false,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,false,true,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,5,10,false,true,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,15,10,false,true,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,60,10,false,true,false,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,5,20,false,true,false,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,15,20,false,true,false,false
09-M82.txt,0.32700905010645887,0.32626552197444036,0.0022737234085002922,60,20,false,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,30,false,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,15,30,false,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,60,30,false,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,5,5,true,false,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,15,5,true,false,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,60,5,true,false,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,5,5,true,false,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,15,5,true,false,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,60,5,true,false,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,5,5,true,false,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,15,5,true,false,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,60,5,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3451080453673137,0.00048708500043591807,5,10,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.345035353985948,0.0005180669309392018,15,10,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.345035353985948,0.0005180669309392018,60,10,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3458929389570478,0.0001525540258868422,5,20,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.345803660580581,0.00019060553079938263,15,20,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3446339827414495,0.0006891361246925805,60,20,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3461611585832185,3.823563405683194e-5,5,30,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3458093865182437,0.00018816506812831778,15,30,true,false,false,false
04-SeedPlants500.txt,2.34625086897285,2.3454340434648935,0.0003481407375308419,60,30,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,10,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,10,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,10,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,20,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,20,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,60,20,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,15,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,15,true,false,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,15,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,10,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,10,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,10,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,20,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,20,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,20,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,30,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,30,true,false,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,30,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,10,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,10,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,10,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,true,false,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,20,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,20,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,20,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,true,false,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,true,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,5,10,true,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,15,10,true,false,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,60,10,true,false,false,false
09-M82.txt,0.32700905010645887,0.32646250544284733,0.0016713441521988683,5,20,true,false,false,false
09-M82.txt,0.32700905010645887,0.32628019406386166,0.0022288558752729384,15,20,true,false,false,false
09-M82.txt,0.32700905010645887,0.32628019406386166,0.0022288558752729384,60,20,true,false,false,false
09-M82.txt,0.32700905010645887,0.32694187384430323,0.00020542630894699462,5,30,true,false,false,false
09-M82.txt,0.32700905010645887,0.32688476482923867,0.00038006678157601916,15,30,true,false,false,false
09-M82.txt,0.32700905010645887,0.32679034630262693,0.0006688004621301229,60,30,true,false,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,5,5,true,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,15,5,true,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,60,5,true,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,5,5,true,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,15,5,true,true,false,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,60,5,true,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,5,5,true,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,15,5,true,true,false,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,60,5,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3459538801516246,0.0001265801646161716,5,10,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3457654684946943,0.00020688345162694292,15,10,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3456524964923466,0.00025503346143261575,60,10,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3460842162717452,7.102936148417412e-5,5,20,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.345968319049015,0.00012042613497632802,15,20,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.3447363341323597,0.0006455127456823891,60,20,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,5,30,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,15,30,true,true,false,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,60,30,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,10,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,10,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,10,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,20,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,20,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521081876630859,0.00017417057054588028,60,20,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,15,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,15,true,true,false,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,15,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,10,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,10,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,10,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,20,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,20,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,20,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,30,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,30,true,true,false,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,30,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,10,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,10,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,10,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,true,true,false,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,20,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,20,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,20,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,true,true,false,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,true,true,false,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,5,10,true,true,false,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,15,10,true,true,false,false
09-M82.txt,0.32700905010645887,0.3267951539726514,0.000654098514208771,60,10,true,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,20,true,true,false,false
09-M82.txt,0.32700905010645887,0.32648760704703245,0.0015945829611035568,15,20,true,true,false,false
09-M82.txt,0.32700905010645887,0.32646677142584696,0.0016582986936764187,60,20,true,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,30,true,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,15,30,true,true,false,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,60,30,true,true,false,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,5,5,false,false,true,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,15,5,false,false,true,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,60,5,false,false,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,5,5,false,false,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,15,5,false,false,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,60,5,false,false,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,5,5,false,false,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,15,5,false,false,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,60,5,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3459692218720645,0.00012004134106464861,5,10,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3459452611152822,0.0001302537003221764,15,10,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3456524964923466,0.00025503346143261575,60,10,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3449908482135275,0.0005370358199906127,5,20,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3449287938350962,0.0005634841334475987,15,20,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3447313003515506,0.0006476582028777977,60,20,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.345914943278679,0.00014317552253817996,5,30,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.345625927300788,0.00026635756658701797,15,30,false,false,true,false
04-SeedPlants500.txt,2.34625086897285,2.3452617601820216,0.00042156991987028655,60,30,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,10,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,10,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,10,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,20,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,20,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,20,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,15,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,15,false,false,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,15,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,10,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,10,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,10,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,20,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,20,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,20,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,30,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,30,false,false,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,30,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,10,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,10,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,10,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,false,false,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,20,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,20,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,20,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,false,false,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,false,false,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,10,false,false,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,15,10,false,false,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,60,10,false,false,true,false
09-M82.txt,0.32700905010645887,0.32651306297807847,0.0015167382316144545,5,20,false,false,true,false
09-M82.txt,0.32700905010645887,0.32651306297807847,0.0015167382316144545,15,20,false,false,true,false
09-M82.txt,0.32700905010645887,0.32651306297807847,0.0015167382316144545,60,20,false,false,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,30,false,false,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,15,30,false,false,true,false
09-M82.txt,0.32700905010645887,0.326606970375613,0.001229567593664411,60,30,false,false,true,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,5,5,false,true,true,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,15,5,false,true,true,false
01-Primates12.txt,0.19594466640625002,0.19594466640625002,0.0,60,5,false,true,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,5,5,false,true,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,15,5,false,true,true,false
02-M17.txt,0.15860070835937506,0.15860070835937506,0.0,60,5,false,true,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,5,5,false,true,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,15,5,false,true,true,false
03-M18.txt,0.2519759761328124,0.2519759761328124,0.0,60,5,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.3459692218720645,0.00012004134106464861,5,10,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.3459452611152822,0.0001302537003221764,15,10,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.3459452611152822,0.0001302537003221764,60,10,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,5,20,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,15,20,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.3454728952152495,0.0003315816598679257,60,20,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,5,30,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,15,30,false,true,true,false
04-SeedPlants500.txt,2.34625086897285,2.34625086897285,0.0,60,30,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,10,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,10,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,10,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,20,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,20,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,20,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,5,15,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,15,15,false,true,true,false
05-M43.txt,0.3521695252302241,0.3521695252302241,0.0,60,15,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,10,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,10,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,10,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,20,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,20,false,true,true,false
